time,omega_t,increment,path,H,lambda2,L,seed
1228.0,-0.3798982203006744,-0.0017410343280062,0.3875335454940796,0.6,0.12,512,2026
1229.0,-0.379814863204956,0.0052147014066576,0.3927482366561889,0.6,0.12,512,2026
1230.0,-0.3877762854099273,0.001681886264123,0.3944301307201385,0.6,0.12,512,2026
1231.0,-0.3841104805469513,-0.0075644999742507,0.3868656158447265,0.6,0.12,512,2026
1232.0,-0.3860062658786773,0.0075906440615653,0.3944562673568725,0.6,0.12,512,2026
1233.0,-0.3810731172561645,0.0093470336869359,0.403803288936615,0.6,0.12,512,2026
1234.0,-0.3880156278610229,-0.0109890243038535,0.3928142786026001,0.6,0.12,512,2026
1235.0,-0.3830491602420807,-0.0023605534806847,0.3904537260532379,0.6,0.12,512,2026
1236.0,-0.3756178617477417,0.0038079540245234,0.3942616879940033,0.6,0.12,512,2026
1237.0,-0.3839868307113647,-0.0117722135037183,0.3824894726276397,0.6,0.12,512,2026
1238.0,-0.3848598301410675,0.00130290328525,0.383792370557785,0.6,0.12,512,2026
1239.0,-0.3789989352226257,0.0135768502950668,0.397369235754013,0.6,0.12,512,2026
1240.0,-0.3837909996509552,0.0148618062958121,0.4122310280799866,0.6,0.12,512,2026
1241.0,-0.3820378482341766,0.0133886514231562,0.4256196916103363,0.6,0.12,512,2026
1242.0,-0.3820785582065582,0.0131144495680928,0.4387341141700744,0.6,0.12,512,2026
1243.0,-0.3751883506774902,-0.0066620917059481,0.4320720434188843,0.6,0.12,512,2026
1244.0,-0.3732879161834717,0.0004058429331053,0.4324778914451599,0.6,0.12,512,2026
1245.0,-0.3675437271595001,0.0017388781998306,0.4342167675495147,0.6,0.12,512,2026
1246.0,-0.3830710053443908,0.0002141087607014,0.434430867433548,0.6,0.12,512,2026
1247.0,-0.3775950670242309,-0.0135588888078928,0.4208719730377197,0.6,0.12,512,2026
1248.0,-0.3911424279212951,-0.0011173848761245,0.4197545945644378,0.6,0.12,512,2026
1249.0,-0.3729958534240722,0.0014215795090422,0.4211761653423309,0.6,0.12,512,2026
1250.0,-0.3748638331890106,-0.0119542321190238,0.4092219471931457,0.6,0.12,512,2026
1251.0,-0.3764528632164001,0.0129318842664361,0.4221538305282593,0.6,0.12,512,2026
1252.0,-0.3812379837036133,0.0038192325737327,0.4259730577468872,0.6,0.12,512,2026
1253.0,-0.3793106377124786,-0.0094190677627921,0.4165539741516113,0.6,0.12,512,2026
1254.0,-0.3733620643615722,0.0030593632254749,0.4196133613586426,0.6,0.12,512,2026
1255.0,-0.3747667074203491,-0.0102879684418439,0.4093253910541534,0.6,0.12,512,2026
1256.0,-0.3719358444213867,0.0121830683201551,0.4215084612369537,0.6,0.12,512,2026
1257.0,-0.380992442369461,0.007461748085916,0.4289701879024505,0.6,0.12,512,2026
1258.0,-0.380866676568985,-0.001884183846414,0.4270860254764557,0.6,0.12,512,2026
1259.0,-0.3862773776054382,-0.0052074682898819,0.4218785464763641,0.6,0.12,512,2026
1260.0,-0.3767939209938049,-0.0060131312347948,0.415865421295166,0.6,0.12,512,2026
1261.0,-0.3784376978874206,0.0066718757152557,0.4225372970104217,0.6,0.12,512,2026
1262.0,-0.3834565579891205,0.0049293260090053,0.4274666309356689,0.6,0.12,512,2026
1263.0,-0.3925250470638275,0.0055943625047802,0.4330609738826751,0.6,0.12,512,2026
1264.0,-0.3944600224494934,0.0034682860132306,0.436529278755188,0.6,0.12,512,2026
1265.0,-0.3809530436992645,0.0038514954503625,0.4403807520866394,0.6,0.12,512,2026
1266.0,-0.3805567026138305,0.0045308261178433,0.4449115991592407,0.6,0.12,512,2026
1267.0,-0.3847275078296661,-0.015550373122096,0.4293612241744995,0.6,0.12,512,2026
1268.0,-0.3879562020301819,-0.0082395570352673,0.4211216568946838,0.6,0.12,512,2026
1269.0,-0.3805271983146667,0.0069374055601656,0.4280590713024139,0.6,0.12,512,2026
1270.0,-0.373494803905487,-0.0003776658559218,0.4276813864707947,0.6,0.12,512,2026
1271.0,-0.3688194155693054,0.0116775762289762,0.4393589794635772,0.6,0.12,512,2026
1272.0,-0.3634116649627685,0.0030915611423552,0.4424505233764648,0.6,0.12,512,2026
1273.0,-0.3584987819194793,0.0031872834078967,0.4456378221511841,0.6,0.12,512,2026
1274.0,-0.3632233440876007,0.0032084197737276,0.4488462507724762,0.6,0.12,512,2026
1275.0,-0.3704031109809875,0.0109929414466023,0.4598391652107239,0.6,0.12,512,2026
1276.0,-0.3842268884181976,0.0063670766539871,0.4662062525749206,0.6,0.12,512,2026
1277.0,-0.3864831924438476,0.0021016143728047,0.4683078825473785,0.6,0.12,512,2026
1278.0,-0.3924703299999237,-0.002462871139869,0.465844988822937,0.6,0.12,512,2026
1279.0,-0.3785843849182129,5.280318873701617e-05,0.465897798538208,0.6,0.12,512,2026
1280.0,-0.3830356299877167,0.0053614596836268,0.4712592661380768,0.6,0.12,512,2026
1281.0,-0.3834163546562195,0.0060250661335885,0.4772843420505523,0.6,0.12,512,2026
1282.0,-0.3708568811416626,0.0130742639303207,0.4903585910797119,0.6,0.12,512,2026
1283.0,-0.3685551285743713,-0.0109967272728681,0.4793618619441986,0.6,0.12,512,2026
1284.0,-0.3676772117614746,-0.0160010550171136,0.4633608162403106,0.6,0.12,512,2026
1285.0,-0.3790377676486969,0.0070115001872181,0.4703723192214966,0.6,0.12,512,2026
1286.0,-0.3892483413219452,-3.634280801634304e-05,0.4703359603881836,0.6,0.12,512,2026
1287.0,-0.3844253122806549,0.0134086664766073,0.4837446212768554,0.6,0.12,512,2026
1288.0,-0.3792063295841217,-0.0108034564182162,0.4729411900043487,0.6,0.12,512,2026
1289.0,-0.3736254870891571,0.0152166746556758,0.4881578385829925,0.6,0.12,512,2026
1290.0,-0.3836484551429748,0.0106457248330116,0.4988035857677459,0.6,0.12,512,2026
1291.0,-0.3803119957447052,0.0026768839452415,0.5014804601669312,0.6,0.12,512,2026
1292.0,-0.3913658559322357,0.0124550880864262,0.5139355659484863,0.6,0.12,512,2026
1293.0,-0.387272834777832,-0.0025709737092256,0.5113645792007446,0.6,0.12,512,2026
1294.0,-0.3887341916561126,-0.0055351499468088,0.5058294534683228,0.6,0.12,512,2026
1295.0,-0.385020911693573,0.0082270354032516,0.5140564441680908,0.6,0.12,512,2026
1296.0,-0.3949047029018402,-0.0025145632680505,0.5115419030189514,0.6,0.12,512,2026
1297.0,-0.389613389968872,0.0100342100486159,0.5215761065483093,0.6,0.12,512,2026
1298.0,-0.3918517529964447,-0.0083058280870318,0.5132702589035034,0.6,0.12,512,2026
1299.0,-0.3874165117740631,0.0047809029929339,0.5180512070655823,0.6,0.12,512,2026
1300.0,-0.3924359977245331,0.0037042987532913,0.5217554569244385,0.6,0.12,512,2026
1301.0,-0.3899253010749817,-0.0124328779056668,0.5093225836753845,0.6,0.12,512,2026
1302.0,-0.3869861364364624,-0.0134470677003264,0.4958755373954773,0.6,0.12,512,2026
1303.0,-0.3721611201763153,0.0024593567941337,0.4983348846435547,0.6,0.12,512,2026
1304.0,-0.3802724182605743,0.0005497222300618,0.4988846182823181,0.6,0.12,512,2026
1305.0,-0.3703190982341766,-0.0019401228055357,0.4969444870948791,0.6,0.12,512,2026
1306.0,-0.3871450126171112,-0.0063656670972704,0.490578830242157,0.6,0.12,512,2026
1307.0,-0.3844072520732879,-0.0139184901490807,0.4766603410243988,0.6,0.12,512,2026
1308.0,-0.3823511004447937,0.0082740588113665,0.484934389591217,0.6,0.12,512,2026
1309.0,-0.383860319852829,0.012619499117136,0.4975538849830627,0.6,0.12,512,2026
1310.0,-0.3889583051204681,0.0115400925278663,0.5090939998626709,0.6,0.12,512,2026
1311.0,-0.3820250034332275,0.0005985614843666,0.5096925497055054,0.6,0.12,512,2026
1312.0,-0.3751084506511688,0.0194476749747991,0.5291402339935303,0.6,0.12,512,2026
1313.0,-0.380090057849884,0.0182783119380474,0.5474185347557068,0.6,0.12,512,2026
1314.0,-0.3854371905326843,0.0104909390211105,0.5579094886779785,0.6,0.12,512,2026
1315.0,-0.3840987682342529,0.024505017325282,0.5824145078659058,0.6,0.12,512,2026
1316.0,-0.3801325857639313,0.0015484899049624,0.5839629769325256,0.6,0.12,512,2026
1317.0,-0.3769803941249847,0.0208264105021953,0.6047893762588501,0.6,0.12,512,2026
1318.0,-0.3777340948581695,0.0073615945875644,0.6121509671211243,0.6,0.12,512,2026
1319.0,-0.3702888488769531,0.0121818697080016,0.624332845211029,0.6,0.12,512,2026
1320.0,-0.3763071894645691,-0.0024344120174646,0.6218984127044678,0.6,0.12,512,2026
1321.0,-0.3824618458747864,-0.0035507995635271,0.6183476448059082,0.6,0.12,512,2026
1322.0,-0.3771698772907257,-0.0100791081786155,0.6082685589790344,0.6,0.12,512,2026
1323.0,-0.3877893984317779,0.0036866255104541,0.6119551658630371,0.6,0.12,512,2026
1324.0,-0.3808083236217499,-0.0074084983207285,0.6045466661453247,0.6,0.12,512,2026
1325.0,-0.3799592554569244,0.0002003914851229,0.6047470569610596,0.6,0.12,512,2026
1326.0,-0.3828527629375458,0.0008291455451399,0.60557621717453,0.6,0.12,512,2026
1327.0,-0.3861790299415588,0.0045596715062856,0.6101358532905579,0.6,0.12,512,2026
1328.0,-0.3797328174114227,0.0081532020121812,0.618289053440094,0.6,0.12,512,2026
1329.0,-0.3681753277778625,-0.0091601712629199,0.6091288924217224,0.6,0.12,512,2026
1330.0,-0.3805258274078369,-0.001396624254994,0.6077322959899902,0.6,0.12,512,2026
1331.0,-0.3769788742065429,-0.00778842670843,0.5999438762664795,0.6,0.12,512,2026
1332.0,-0.3804106116294861,5.677493390976451e-05,0.6000006198883057,0.6,0.12,512,2026
1333.0,-0.3757059574127197,-0.0012137594167143,0.5987868905067444,0.6,0.12,512,2026
1334.0,-0.3754158616065979,-0.0139958867803215,0.5847910046577454,0.6,0.12,512,2026
1335.0,-0.3743599355220794,0.0302776452153921,0.6150686144828796,0.6,0.12,512,2026
1336.0,-0.3705656230449676,0.0138263329863548,0.6288949847221375,0.6,0.12,512,2026
1337.0,-0.3653428852558136,-0.0065688104368746,0.622326135635376,0.6,0.12,512,2026
1338.0,-0.365221619606018,0.0179280117154121,0.6402541399002075,0.6,0.12,512,2026
1339.0,-0.3720971345901489,0.0172624010592699,0.6575165390968323,0.6,0.12,512,2026
1340.0,-0.3797126412391662,0.0009686786797828,0.6584852337837219,0.6,0.12,512,2026
1341.0,-0.3762260675430298,0.0080842431634664,0.6665694713592529,0.6,0.12,512,2026
1342.0,-0.3744796514511108,-0.0053088855929672,0.6612606048583984,0.6,0.12,512,2026
1343.0,-0.3728904128074646,0.0030254854355007,0.6642860770225525,0.6,0.12,512,2026
1344.0,-0.3627063333988189,-0.0025719369295984,0.6617141366004944,0.6,0.12,512,2026
1345.0,-0.3708114624023437,0.0067231031134724,0.6684372425079346,0.6,0.12,512,2026
1346.0,-0.3694225251674652,-0.0030458474066108,0.6653913855552673,0.6,0.12,512,2026
1347.0,-0.3728440999984741,0.0089947273954749,0.6743861436843872,0.6,0.12,512,2026
1348.0,-0.3637249171733856,-0.0015097777359187,0.6728763580322266,0.6,0.12,512,2026
1349.0,-0.3651343584060669,0.0099130049347877,0.6827893257141113,0.6,0.12,512,2026
1350.0,-0.3543802499771118,0.0268253572285175,0.7096146941184998,0.6,0.12,512,2026
1351.0,-0.3564361035823822,-0.0043702507391572,0.7052444815635681,0.6,0.12,512,2026
1352.0,-0.3556396961212158,-0.0032387932296842,0.7020056843757629,0.6,0.12,512,2026
1353.0,-0.3584074676036834,0.0056862249039113,0.7076919078826904,0.6,0.12,512,2026
1354.0,-0.3641939163208008,0.0177447833120822,0.7254366874694824,0.6,0.12,512,2026
1355.0,-0.358373761177063,-0.0069635235704481,0.7184731364250183,0.6,0.12,512,2026
1356.0,-0.3615031838417053,-0.0081387506797909,0.7103344202041626,0.6,0.12,512,2026
1357.0,-0.356812059879303,0.0214673690497875,0.7318017482757568,0.6,0.12,512,2026
1358.0,-0.3658442497253418,-0.0144151886925101,0.7173866033554077,0.6,0.12,512,2026
1359.0,-0.3727602064609527,-0.0005667050136253,0.7168198823928833,0.6,0.12,512,2026
1360.0,-0.3598079085350036,-0.0129150757566094,0.7039048075675964,0.6,0.12,512,2026
1361.0,-0.3632605373859405,0.0042663728818297,0.7081711888313293,0.6,0.12,512,2026
1362.0,-0.3723247349262237,-0.0031066872179508,0.7050644755363464,0.6,0.12,512,2026
1363.0,-0.381882756948471,0.0023272552061825,0.7073917388916016,0.6,0.12,512,2026
1364.0,-0.3774526715278625,-0.0075925225391983,0.6997992396354675,0.6,0.12,512,2026
1365.0,-0.374592125415802,-0.0093650687485933,0.6904341578483582,0.6,0.12,512,2026
1366.0,-0.3751032948493957,0.0028623649850487,0.693296492099762,0.6,0.12,512,2026
1367.0,-0.3740611672401428,0.013538284227252,0.7068347930908203,0.6,0.12,512,2026
1368.0,-0.3701045215129852,0.0063751796260476,0.7132099866867065,0.6,0.12,512,2026
1369.0,-0.3732440173625946,-0.0167231634259223,0.6964868307113647,0.6,0.12,512,2026
1370.0,-0.3670903742313385,0.0136854946613311,0.7101722955703735,0.6,0.12,512,2026
1371.0,-0.374015063047409,0.0168038588017225,0.7269761562347412,0.6,0.12,512,2026
1372.0,-0.374702900648117,0.007476320490241,0.734452486038208,0.6,0.12,512,2026
1373.0,-0.3626176714897156,0.011381410062313,0.7458338737487793,0.6,0.12,512,2026
1374.0,-0.3630436658859253,0.0016147767892107,0.7474486827850342,0.6,0.12,512,2026
1375.0,-0.354411244392395,0.0115693630650639,0.759018063545227,0.6,0.12,512,2026
1376.0,-0.3545680940151214,-0.0073366938158869,0.7516813278198242,0.6,0.12,512,2026
1377.0,-0.362595796585083,-0.0013234550133347,0.7503578662872314,0.6,0.12,512,2026
1378.0,-0.3699343502521515,-0.011806002818048,0.738551914691925,0.6,0.12,512,2026
1379.0,-0.3629497587680816,0.0106092328205704,0.7491611242294312,0.6,0.12,512,2026
1380.0,-0.376336008310318,-0.0124583160504698,0.7367027997970581,0.6,0.12,512,2026
1381.0,-0.3744586408138275,0.006015449296683,0.7427182793617249,0.6,0.12,512,2026
1382.0,-0.3743292987346649,0.0025955948513001,0.745313823223114,0.6,0.12,512,2026
1383.0,-0.3775562345981598,0.0162714570760726,0.7615852952003479,0.6,0.12,512,2026
1384.0,-0.3703333139419555,0.0085453987121582,0.7701306939125061,0.6,0.12,512,2026
1385.0,-0.3751143515110016,0.0002667144290171,0.770397424697876,0.6,0.12,512,2026
1386.0,-0.3686499297618866,0.0062517668120563,0.7766491770744324,0.6,0.12,512,2026
1387.0,-0.3651826977729797,-0.0040044765919446,0.7726446986198425,0.6,0.12,512,2026
1388.0,-0.3725565969944,-0.0080410260707139,0.7646036744117737,0.6,0.12,512,2026
1389.0,-0.3790830969810486,-0.004587962757796,0.7600157260894775,0.6,0.12,512,2026
1390.0,-0.3879809081554413,-0.0022887475788593,0.7577269673347473,0.6,0.12,512,2026
1391.0,-0.3771376013755798,-0.0090049691498279,0.7487220168113708,0.6,0.12,512,2026
1392.0,-0.3824979364871979,-0.0215271916240453,0.7271947860717773,0.6,0.12,512,2026
1393.0,-0.3840468525886535,-0.020641703158617,0.7065531015396118,0.6,0.12,512,2026
1394.0,-0.3804755210876465,-0.0025143253151327,0.7040387988090515,0.6,0.12,512,2026
1395.0,-0.3771238923072815,-0.0108824679628014,0.6931563019752502,0.6,0.12,512,2026
1396.0,-0.3703295290470123,-0.0068660955876111,0.6862902045249939,0.6,0.12,512,2026
1397.0,-0.3662638664245605,0.004138892982155,0.6904290914535522,0.6,0.12,512,2026
1398.0,-0.3785847723484039,0.0014191820519044,0.6918482780456543,0.6,0.12,512,2026
1399.0,-0.3797747194766998,-0.0148749602958559,0.6769733428955078,0.6,0.12,512,2026
1400.0,-0.3692041039466858,-0.0245424658060073,0.6524308919906616,0.6,0.12,512,2026
1401.0,-0.3758406937122345,-0.0099654775112867,0.6424654126167297,0.6,0.12,512,2026
1402.0,-0.3819587528705597,0.0125472005456686,0.6550126075744629,0.6,0.12,512,2026
1403.0,-0.3767189383506775,-0.0009907499188557,0.6540218591690063,0.6,0.12,512,2026
1404.0,-0.3712072670459747,0.0028507965616881,0.6568726301193237,0.6,0.12,512,2026
1405.0,-0.3699898719787597,-0.0006552893901243,0.6562173366546631,0.6,0.12,512,2026
1406.0,-0.3656601905822754,0.0072188479825854,0.6634361743927002,0.6,0.12,512,2026
1407.0,-0.3765934109687805,0.007029466331005,0.6704656481742859,0.6,0.12,512,2026
1408.0,-0.3781687617301941,0.0016101198270916,0.6720758080482483,0.6,0.12,512,2026
1409.0,-0.378961980342865,-0.0035182305146008,0.6685575246810913,0.6,0.12,512,2026
1410.0,-0.3837851881980896,0.0040154424495995,0.6725729703903198,0.6,0.12,512,2026
1411.0,-0.3784506320953369,0.0227782130241394,0.6953511834144592,0.6,0.12,512,2026
1412.0,-0.3785426020622253,0.0123472055420279,0.707698404788971,0.6,0.12,512,2026
1413.0,-0.3824515640735626,-0.0114590115845203,0.6962394118309021,0.6,0.12,512,2026
1414.0,-0.3882107436656952,0.010369349271059,0.706608772277832,0.6,0.12,512,2026
1415.0,-0.3743753731250763,-0.0196296777576208,0.6869790554046631,0.6,0.12,512,2026
1416.0,-0.3746421933174133,0.0185590609908103,0.7055381536483765,0.6,0.12,512,2026
1417.0,-0.3786494433879852,-0.0021155404392629,0.7034226059913635,0.6,0.12,512,2026
1418.0,-0.3784462213516235,-0.0006845720927231,0.7027380466461182,0.6,0.12,512,2026
1419.0,-0.3715372681617737,0.021337404847145,0.724075436592102,0.6,0.12,512,2026
1420.0,-0.3715198934078216,0.0196241233497858,0.7436995506286621,0.6,0.12,512,2026
1421.0,-0.3653115034103393,-0.008513381704688,0.7351861596107483,0.6,0.12,512,2026
1422.0,-0.37164306640625,0.0095968786627054,0.7447830438613892,0.6,0.12,512,2026
1423.0,-0.373416930437088,0.003396427957341,0.7481794953346252,0.6,0.12,512,2026
1424.0,-0.3800190389156341,0.0157562848180532,0.7639357447624207,0.6,0.12,512,2026
1425.0,-0.3719185590744018,0.0012372932396829,0.765173077583313,0.6,0.12,512,2026
1426.0,-0.3789979815483093,-0.0088717648759484,0.7563012838363647,0.6,0.12,512,2026
1427.0,-0.377153605222702,0.0124592846259474,0.7687605619430542,0.6,0.12,512,2026
1428.0,-0.3796409964561462,0.0092412708327174,0.7780018448829651,0.6,0.12,512,2026
1429.0,-0.389538049697876,-0.0004033383447676,0.77759850025177,0.6,0.12,512,2026
1430.0,-0.392406553030014,-0.0117258625105023,0.7658726572990417,0.6,0.12,512,2026
1431.0,-0.3942630589008331,0.0251204874366521,0.7909931540489197,0.6,0.12,512,2026
1432.0,-0.3969216346740722,0.0176602248102426,0.8086533546447754,0.6,0.12,512,2026
1433.0,-0.3883475065231323,-0.006891384255141,0.8017619848251343,0.6,0.12,512,2026
1434.0,-0.3866719305515289,0.0097683612257242,0.811530351638794,0.6,0.12,512,2026
1435.0,-0.3834553956985473,-0.0075522665865719,0.8039780855178833,0.6,0.12,512,2026
1436.0,-0.3880932033061981,-0.0084340618923306,0.7955440282821655,0.6,0.12,512,2026
1437.0,-0.3873043656349182,-0.0115471649914979,0.7839968204498291,0.6,0.12,512,2026
1438.0,-0.3888755738735199,0.0040355417877435,0.7880323529243469,0.6,0.12,512,2026
1439.0,-0.3876192271709442,-0.0101082762703299,0.777924120426178,0.6,0.12,512,2026
1440.0,-0.3838404715061188,0.0039677717722952,0.7818918824195862,0.6,0.12,512,2026
1441.0,-0.3813485503196716,-0.009263708256185,0.7726281881332397,0.6,0.12,512,2026
1442.0,-0.3834770619869232,-0.0260377340018749,0.7465904355049133,0.6,0.12,512,2026
1443.0,-0.3736428618431091,-0.0098736453801393,0.7367168068885803,0.6,0.12,512,2026
1444.0,-0.3779609203338623,-0.0032507416326552,0.7334660291671753,0.6,0.12,512,2026
1445.0,-0.3777819871902466,0.0196438916027545,0.7531099319458008,0.6,0.12,512,2026
1446.0,-0.3794833719730377,-0.005402572453022,0.7477073669433594,0.6,0.12,512,2026
1447.0,-0.3732869029045105,0.0044945124536752,0.7522018551826477,0.6,0.12,512,2026
1448.0,-0.3771568834781647,-0.0038436353206634,0.7483582496643066,0.6,0.12,512,2026
1449.0,-0.3676689863204956,-0.0143045652657747,0.7340536713600159,0.6,0.12,512,2026
1450.0,-0.3765813410282135,0.009920734912157,0.7439743876457214,0.6,0.12,512,2026
1451.0,-0.3858092725276947,0.007634637877345,0.7516090273857117,0.6,0.12,512,2026
1452.0,-0.3747203648090362,0.0181296486407518,0.7697386741638184,0.6,0.12,512,2026
1453.0,-0.3774705231189728,-0.0209933295845985,0.7487453818321228,0.6,0.12,512,2026
1454.0,-0.3713681399822235,-0.0072064311243593,0.741538941860199,0.6,0.12,512,2026
1455.0,-0.3711077570915222,-0.0036604492925107,0.7378785014152527,0.6,0.12,512,2026
1456.0,-0.3744655549526214,-0.0100072398781776,0.7278712391853333,0.6,0.12,512,2026
1457.0,-0.3800601959228515,0.0032211157958954,0.7310923933982849,0.6,0.12,512,2026
1458.0,-0.3741546273231506,0.01043701171875,0.7415294051170349,0.6,0.12,512,2026
1459.0,-0.3632028698921203,-0.0182870756834745,0.7232422828674316,0.6,0.12,512,2026
1460.0,-0.3664354383945465,0.0191573742777109,0.7423996925354004,0.6,0.12,512,2026
1461.0,-0.359474629163742,0.0093455929309129,0.7517452836036682,0.6,0.12,512,2026
1462.0,-0.3667266070842743,0.015354037284851,0.7670993208885193,0.6,0.12,512,2026
1463.0,-0.3486651182174682,0.0164188798516988,0.7835181951522827,0.6,0.12,512,2026
1464.0,-0.3488482236862182,-0.0010222628479823,0.78249591588974,0.6,0.12,512,2026
1465.0,-0.3436215817928314,-0.0012622730573639,0.7812336683273315,0.6,0.12,512,2026
1466.0,-0.3481712341308594,0.0006715505733154,0.7819051742553711,0.6,0.12,512,2026
1467.0,-0.3499951660633087,0.0060432236641645,0.7879484295845032,0.6,0.12,512,2026
1468.0,-0.3524192869663238,-0.0057229232043027,0.782225489616394,0.6,0.12,512,2026
1469.0,-0.3514812588691711,-0.009994444437325,0.7722310423851013,0.6,0.12,512,2026
1470.0,-0.361684650182724,-0.0057144509628415,0.7665166258811951,0.6,0.12,512,2026
1471.0,-0.3586808145046234,-0.0055694370530545,0.7609471678733826,0.6,0.12,512,2026
1472.0,-0.370392769575119,-0.0046961847692728,0.7562509775161743,0.6,0.12,512,2026
1473.0,-0.3656360805034637,-0.0117731047794222,0.7444778680801392,0.6,0.12,512,2026
1474.0,-0.3645785450935364,0.0056182383559644,0.7500961422920227,0.6,0.12,512,2026
1475.0,-0.373102456331253,-0.0010246924357488,0.7490714192390442,0.6,0.12,512,2026
1476.0,-0.3709073662757873,0.0067104115150868,0.7557818293571472,0.6,0.12,512,2026
1477.0,-0.3664948046207428,0.0021062672603875,0.7578880786895752,0.6,0.12,512,2026
1478.0,-0.3642700612545013,0.0086567793041467,0.7665448784828186,0.6,0.12,512,2026
1479.0,-0.3709549009799957,0.0001571300381328,0.7667019963264465,0.6,0.12,512,2026
1480.0,-0.3688428997993469,-0.0003738098312169,0.7663282155990601,0.6,0.12,512,2026
1481.0,-0.3680514097213745,-0.0081241549924016,0.7582040429115295,0.6,0.12,512,2026
1482.0,-0.3716717362403869,-0.0063104936853051,0.7518935799598694,0.6,0.12,512,2026
1483.0,-0.3771603405475616,-0.0020402858499437,0.749853253364563,0.6,0.12,512,2026
1484.0,-0.3763528764247894,0.0073640500195324,0.7572173476219177,0.6,0.12,512,2026
1485.0,-0.3796165883541107,-0.0133323920890688,0.7438849210739136,0.6,0.12,512,2026
1486.0,-0.376078337430954,0.0106463534757494,0.7545312643051147,0.6,0.12,512,2026
1487.0,-0.371857076883316,-0.011321548372507,0.743209719657898,0.6,0.12,512,2026
1488.0,-0.3759989440441131,-0.0138158956542611,0.7293938398361206,0.6,0.12,512,2026
1489.0,-0.3764277398586273,-0.0079918224364519,0.7214019894599915,0.6,0.12,512,2026
1490.0,-0.3721097111701965,0.0022323974408209,0.7236344218254089,0.6,0.12,512,2026
1491.0,-0.3714644610881805,0.0034648845903575,0.7270992994308472,0.6,0.12,512,2026
1492.0,-0.3724178671836853,0.0246391203254461,0.751738429069519,0.6,0.12,512,2026
1493.0,-0.380809485912323,0.0086214430630207,0.7603598833084106,0.6,0.12,512,2026
1494.0,-0.3842052817344665,-0.0210402067750692,0.7393196821212769,0.6,0.12,512,2026
1495.0,-0.3809155225753784,-0.0020115559455007,0.7373080849647522,0.6,0.12,512,2026
1496.0,-0.3768767118453979,0.0212340764701366,0.7585421800613403,0.6,0.12,512,2026
1497.0,-0.3787282407283783,0.0039503388106822,0.7624925374984741,0.6,0.12,512,2026
1498.0,-0.3764010369777679,-0.0210862439125776,0.741406261920929,0.6,0.12,512,2026
1499.0,-0.385355144739151,0.0007493956945836,0.7421556711196899,0.6,0.12,512,2026
1500.0,-0.3792723715305328,-0.0056558204814791,0.7364998459815979,0.6,0.12,512,2026
1501.0,-0.3880180716514587,0.0208636187016963,0.7573634386062622,0.6,0.12,512,2026
1502.0,-0.384533554315567,0.0143234590068459,0.7716869115829468,0.6,0.12,512,2026
1503.0,-0.3803826868534088,0.0015754837077111,0.7732623815536499,0.6,0.12,512,2026
1504.0,-0.374577134847641,-0.0039516766555607,0.769310712814331,0.6,0.12,512,2026
1505.0,-0.3750967979431152,0.0126103367656469,0.7819210886955261,0.6,0.12,512,2026
1506.0,-0.3707085847854614,-0.0121884318068623,0.769732654094696,0.6,0.12,512,2026
1507.0,-0.3755086958408355,0.0126789817586541,0.7824116349220276,0.6,0.12,512,2026
1508.0,-0.3821622729301452,0.0062372279353439,0.7886488437652588,0.6,0.12,512,2026
1509.0,-0.3886325061321258,0.0141478981822729,0.8027967214584351,0.6,0.12,512,2026
1510.0,-0.3839365541934967,-0.0140961408615112,0.7887005805969238,0.6,0.12,512,2026
1511.0,-0.371832937002182,0.0044812886044383,0.7931818962097168,0.6,0.12,512,2026
1512.0,-0.3682040274143219,-0.0127432830631732,0.7804386019706726,0.6,0.12,512,2026
1513.0,-0.3781003654003143,0.0087149543687701,0.7891535758972168,0.6,0.12,512,2026
1514.0,-0.3747167587280273,-0.0111746424809098,0.7779788970947266,0.6,0.12,512,2026
1515.0,-0.3841891288757324,-0.0255062542855739,0.7524726390838623,0.6,0.12,512,2026
1516.0,-0.387659341096878,-0.0035592308267951,0.7489134073257446,0.6,0.12,512,2026
1517.0,-0.3778130412101745,0.0002801414811983,0.749193549156189,0.6,0.12,512,2026
1518.0,-0.3754697144031524,0.0039046783931553,0.7530982494354248,0.6,0.12,512,2026
1519.0,-0.3768833875656128,-0.0088455341756343,0.7442527413368225,0.6,0.12,512,2026
1520.0,-0.3796163201332092,0.0102856950834393,0.7545384168624878,0.6,0.12,512,2026
1521.0,-0.3758286237716675,0.0079413298517465,0.7624797224998474,0.6,0.12,512,2026
1522.0,-0.3768925070762634,-0.000444971548859,0.7620347738265991,0.6,0.12,512,2026
1523.0,-0.3706499636173248,0.0144997294992208,0.7765344977378845,0.6,0.12,512,2026
1524.0,-0.3609364330768585,0.0029873312450945,0.7795218229293823,0.6,0.12,512,2026
1525.0,-0.3738577663898468,0.0136153949424624,0.79313725233078,0.6,0.12,512,2026
1526.0,-0.3743895292282104,0.0076387138105928,0.800775945186615,0.6,0.12,512,2026
1527.0,-0.375464528799057,-0.0084067313000559,0.7923691868782043,0.6,0.12,512,2026
1528.0,-0.3638046085834503,-0.0020181639119982,0.7903510332107544,0.6,0.12,512,2026
1529.0,-0.3662937581539154,0.0031095973681658,0.7934606671333313,0.6,0.12,512,2026
1530.0,-0.3554875254631042,0.001046945573762,0.7945075631141663,0.6,0.12,512,2026
