t,x,dx,omega,H,lambda2,L,seed
1514.0,0.7779788970947266,-0.011174642480909824,-0.37471675872802734,0.6,0.12,512,2026
1515.0,0.7524726390838623,-0.02550625428557396,-0.3841891288757324,0.6,0.12,512,2026
1516.0,0.7489134073257446,-0.003559230826795101,-0.38765934109687805,0.6,0.12,512,2026
1517.0,0.749193549156189,0.00028014148119837046,-0.37781304121017456,0.6,0.12,512,2026
1518.0,0.7530982494354248,0.0039046783931553364,-0.37546971440315247,0.6,0.12,512,2026
1519.0,0.7442527413368225,-0.008845534175634384,-0.3768833875656128,0.6,0.12,512,2026
1520.0,0.7545384168624878,0.01028569508343935,-0.37961632013320923,0.6,0.12,512,2026
1521.0,0.7624797224998474,0.00794132985174656,-0.3758286237716675,0.6,0.12,512,2026
1522.0,0.7620347738265991,-0.00044497154885903,-0.3768925070762634,0.6,0.12,512,2026
1523.0,0.7765344977378845,0.014499729499220848,-0.37064996361732483,0.6,0.12,512,2026
1524.0,0.7795218229293823,0.0029873312450945377,-0.3609364330768585,0.6,0.12,512,2026
1525.0,0.79313725233078,0.013615394942462444,-0.3738577663898468,0.6,0.12,512,2026
1526.0,0.800775945186615,0.00763871381059289,-0.37438952922821045,0.6,0.12,512,2026
1527.0,0.7923691868782043,-0.00840673130005598,-0.375464528799057,0.6,0.12,512,2026
1528.0,0.7903510332107544,-0.002018163911998272,-0.3638046085834503,0.6,0.12,512,2026
1529.0,0.7934606671333313,0.0031095973681658506,-0.3662937581539154,0.6,0.12,512,2026
1530.0,0.7945075631141663,0.0010469455737620592,-0.35548752546310425,0.6,0.12,512,2026
1531.0,0.8014400601387024,0.006932487245649099,-0.3655984401702881,0.6,0.12,512,2026
1532.0,0.8046702146530151,0.0032301531173288822,-0.3724372386932373,0.6,0.12,512,2026
1533.0,0.821578323841095,0.0169080663472414,-0.3679424226284027,0.6,0.12,512,2026
1534.0,0.8263168931007385,0.004738566465675831,-0.3738073408603668,0.6,0.12,512,2026
1535.0,0.8464678525924683,0.020150993019342422,-0.3817192614078522,0.6,0.12,512,2026
1536.0,0.8543535470962524,0.007885686121881008,-0.38164255023002625,0.6,0.12,512,2026
1537.0,0.8487751483917236,-0.005578404758125544,-0.375306636095047,0.6,0.12,512,2026
1538.0,0.8364174365997314,-0.012357708066701889,-0.3758489191532135,0.6,0.12,512,2026
1539.0,0.8228121399879456,-0.013605269603431225,-0.3729707896709442,0.6,0.12,512,2026
1540.0,0.8176255226135254,-0.005186626221984625,-0.377510666847229,0.6,0.12,512,2026
1541.0,0.8068382143974304,-0.010787316597998142,-0.3790275752544403,0.6,0.12,512,2026
1542.0,0.8040702939033508,-0.0027679125778377056,-0.3738541007041931,0.6,0.12,512,2026
1543.0,0.8120973110198975,0.008027018047869205,-0.36691322922706604,0.6,0.12,512,2026
1544.0,0.8221792578697205,0.01008191704750061,-0.3773616850376129,0.6,0.12,512,2026
1545.0,0.8340198993682861,0.011840646155178547,-0.36872804164886475,0.6,0.12,512,2026
1546.0,0.822392463684082,-0.011627411469817162,-0.36782535910606384,0.6,0.12,512,2026
1547.0,0.825439989566803,0.003047534730285406,-0.3771337568759918,0.6,0.12,512,2026
1548.0,0.8291676640510559,0.00372766749933362,-0.3743312656879425,0.6,0.12,512,2026
1549.0,0.8649885654449463,0.03582088649272919,-0.3679216206073761,0.6,0.12,512,2026
1550.0,0.865279495716095,0.0002909053582698107,-0.3739865720272064,0.6,0.12,512,2026
1551.0,0.8616518378257751,-0.0036276397295296192,-0.3820655643939972,0.6,0.12,512,2026
1552.0,0.8630700707435608,0.0014182173181325197,-0.375092089176178,0.6,0.12,512,2026
1553.0,0.8564956188201904,-0.006574450060725212,-0.38259023427963257,0.6,0.12,512,2026
1554.0,0.8464515805244446,-0.0100440364331007,-0.3732858896255493,0.6,0.12,512,2026
1555.0,0.8392871022224426,-0.007164457812905312,-0.36684080958366394,0.6,0.12,512,2026
1556.0,0.8448660969734192,0.005579002667218447,-0.36882850527763367,0.6,0.12,512,2026
1557.0,0.842200756072998,-0.0026653683744370937,-0.36557456851005554,0.6,0.12,512,2026
1558.0,0.8516502380371094,0.009449489414691925,-0.37574872374534607,0.6,0.12,512,2026
1559.0,0.8606492280960083,0.008999028243124485,-0.36475226283073425,0.6,0.12,512,2026
1560.0,0.8435392379760742,-0.017110027372837067,-0.3729775547981262,0.6,0.12,512,2026
1561.0,0.8314193487167358,-0.01211987342685461,-0.3805552124977112,0.6,0.12,512,2026
1562.0,0.8357297778129578,0.004310455173254013,-0.38281333446502686,0.6,0.12,512,2026
1563.0,0.8299899101257324,-0.005739876534789801,-0.3827572166919708,0.6,0.12,512,2026
1564.0,0.8415243029594421,0.011534388177096844,-0.3765402138233185,0.6,0.12,512,2026
1565.0,0.8411784172058105,-0.00034588074777275324,-0.3771819770336151,0.6,0.12,512,2026
1566.0,0.8212699890136719,-0.019908452406525612,-0.38289329409599304,0.6,0.12,512,2026
1567.0,0.8349394202232361,0.013669457286596298,-0.3825334906578064,0.6,0.12,512,2026
1568.0,0.8496605753898621,0.014721146784722805,-0.3698490262031555,0.6,0.12,512,2026
1569.0,0.8581045269966125,0.008443966507911682,-0.3682557940483093,0.6,0.12,512,2026
1570.0,0.8677144050598145,0.009609819389879704,-0.36170879006385803,0.6,0.12,512,2026
1571.0,0.8739306330680847,0.006216255482286215,-0.3657759130001068,0.6,0.12,512,2026
1572.0,0.8744742274284363,0.0005436070496216416,-0.34947970509529114,0.6,0.12,512,2026
1573.0,0.8737633228302002,-0.0007109031430445611,-0.3387601375579834,0.6,0.12,512,2026
1574.0,0.8797397017478943,0.005976339802145958,-0.351529061794281,0.6,0.12,512,2026
1575.0,0.8927610516548157,0.013021365739405155,-0.34432655572891235,0.6,0.12,512,2026
1576.0,0.8910075426101685,-0.0017535015940666199,-0.3471573293209076,0.6,0.12,512,2026
1577.0,0.898428201675415,0.007420639973133802,-0.34574076533317566,0.6,0.12,512,2026
1578.0,0.8850500583648682,-0.013378098607063293,-0.3488805294036865,0.6,0.12,512,2026
1579.0,0.8858008980751038,0.0007508257986046374,-0.3577434718608856,0.6,0.12,512,2026
1580.0,0.8681405782699585,-0.017660310491919518,-0.358140766620636,0.6,0.12,512,2026
1581.0,0.8705358505249023,0.0023952822666615248,-0.363523930311203,0.6,0.12,512,2026
1582.0,0.8894878625869751,0.018952002748847008,-0.3544846773147583,0.6,0.12,512,2026
1583.0,0.8772390484809875,-0.012248813174664974,-0.35694247484207153,0.6,0.12,512,2026
1584.0,0.8788996338844299,0.0016605560667812824,-0.36246010661125183,0.6,0.12,512,2026
1585.0,0.8794527649879456,0.0005531541537493467,-0.35863006114959717,0.6,0.12,512,2026
1586.0,0.8933972716331482,0.01394448522478342,-0.3667890131473541,0.6,0.12,512,2026
1587.0,0.8938788771629333,0.00048164030886255205,-0.37189024686813354,0.6,0.12,512,2026
1588.0,0.9056374430656433,0.011758565902709961,-0.3716641664505005,0.6,0.12,512,2026
1589.0,0.9031924605369568,-0.002444991609081626,-0.3741564154624939,0.6,0.12,512,2026
1590.0,0.9051136374473572,0.001921162474900484,-0.37320080399513245,0.6,0.12,512,2026
1591.0,0.9043406248092651,-0.0007730060606263578,-0.375302791595459,0.6,0.12,512,2026
1592.0,0.8896908164024353,-0.014649830758571625,-0.380603164434433,0.6,0.12,512,2026
1593.0,0.8924611210823059,0.002770288148894906,-0.3722381889820099,0.6,0.12,512,2026
1594.0,0.9016518592834473,0.009190782904624939,-0.38363194465637207,0.6,0.12,512,2026
1595.0,0.8962418437004089,-0.005410011857748032,-0.37935811281204224,0.6,0.12,512,2026
1596.0,0.8971580862998962,0.0009162131464108825,-0.3690662384033203,0.6,0.12,512,2026
1597.0,0.8967043161392212,-0.0004537892818916589,-0.3597964644432068,0.6,0.12,512,2026
1598.0,0.9198885560035706,0.02318428084254265,-0.3599928021430969,0.6,0.12,512,2026
1599.0,0.9257051944732666,0.005816644988954067,-0.3497241735458374,0.6,0.12,512,2026
1600.0,0.93697190284729,0.011266675777733326,-0.34712350368499756,0.6,0.12,512,2026
1601.0,0.9315449595451355,-0.005426917690783739,-0.3452761173248291,0.6,0.12,512,2026
1602.0,0.9092401266098022,-0.022304873913526535,-0.3424588143825531,0.6,0.12,512,2026
1603.0,0.8915979266166687,-0.017642149701714516,-0.3419109284877777,0.6,0.12,512,2026
1604.0,0.8830899000167847,-0.008508034981787205,-0.3454371392726898,0.6,0.12,512,2026
1605.0,0.8911417722702026,0.008051830343902111,-0.35527682304382324,0.6,0.12,512,2026
1606.0,0.90202796459198,0.010886230506002903,-0.3379380702972412,0.6,0.12,512,2026
1607.0,0.9058595895767212,0.003831607988104224,-0.33671867847442627,0.6,0.12,512,2026
1608.0,0.9213412404060364,0.015481648035347462,-0.34047940373420715,0.6,0.12,512,2026
1609.0,0.9157737493515015,-0.005567478481680155,-0.34502530097961426,0.6,0.12,512,2026
1610.0,0.9179338216781616,0.002160071860998869,-0.3555542230606079,0.6,0.12,512,2026
1611.0,0.9182088971138,0.00027504435274749994,-0.3554006516933441,0.6,0.12,512,2026
1612.0,0.9194471836090088,0.0012382963905110955,-0.35201045870780945,0.6,0.12,512,2026
1613.0,0.9292547106742859,0.009807557798922062,-0.35281801223754883,0.6,0.12,512,2026
1614.0,0.93524169921875,0.0059869904071092606,-0.35465577244758606,0.6,0.12,512,2026
1615.0,0.9343041181564331,-0.0009375785011798143,-0.35608601570129395,0.6,0.12,512,2026
1616.0,0.944303572177887,0.00999944843351841,-0.36664068698883057,0.6,0.12,512,2026
1617.0,0.9369655847549438,-0.007338005118072033,-0.3616405427455902,0.6,0.12,512,2026
1618.0,0.9606102705001831,0.023644711822271347,-0.36011284589767456,0.6,0.12,512,2026
1619.0,0.9428899884223938,-0.017720287665724754,-0.3595263659954071,0.6,0.12,512,2026
1620.0,0.9346652626991272,-0.008224749937653542,-0.36303994059562683,0.6,0.12,512,2026
1621.0,0.9171004295349121,-0.017564842477440834,-0.3481806218624115,0.6,0.12,512,2026
1622.0,0.92241370677948,0.005313321948051453,-0.3603357672691345,0.6,0.12,512,2026
1623.0,0.9320570826530457,0.009643347933888435,-0.3580484688282013,0.6,0.12,512,2026
1624.0,0.9288364052772522,-0.0032206999603658915,-0.35572946071624756,0.6,0.12,512,2026
1625.0,0.9202466607093811,-0.008589702658355236,-0.36309540271759033,0.6,0.12,512,2026
1626.0,0.903214156627655,-0.01703249104321003,-0.3530218303203583,0.6,0.12,512,2026
1627.0,0.8921541571617126,-0.01106004323810339,-0.36216050386428833,0.6,0.12,512,2026
1628.0,0.8931278586387634,0.0009737334912642837,-0.37054428458213806,0.6,0.12,512,2026
1629.0,0.8908722400665283,-0.0022556281182914972,-0.37489455938339233,0.6,0.12,512,2026
1630.0,0.8921043276786804,0.001232085982337594,-0.3733212649822235,0.6,0.12,512,2026
1631.0,0.8925797343254089,0.0004753724788315594,-0.3831750154495239,0.6,0.12,512,2026
1632.0,0.8841642141342163,-0.008415468968451023,-0.37990206480026245,0.6,0.12,512,2026
1633.0,0.8919457197189331,0.007781488820910454,-0.38341906666755676,0.6,0.12,512,2026
1634.0,0.9017377495765686,0.009792047552764416,-0.3716476857662201,0.6,0.12,512,2026
1635.0,0.8987051248550415,-0.003032677574083209,-0.374938428401947,0.6,0.12,512,2026
1636.0,0.895474374294281,-0.0032306930515915155,-0.3727138042449951,0.6,0.12,512,2026
1637.0,0.8789717555046082,-0.016502661630511284,-0.3763028383255005,0.6,0.12,512,2026
1638.0,0.8817285895347595,0.0027568696532398462,-0.37119853496551514,0.6,0.12,512,2026
1639.0,0.8805763721466064,-0.0011522419517859817,-0.373422771692276,0.6,0.12,512,2026
1640.0,0.8699256777763367,-0.010650696232914925,-0.37434324622154236,0.6,0.12,512,2026
1641.0,0.8606077432632446,-0.00931792613118887,-0.37193065881729126,0.6,0.12,512,2026
1642.0,0.8586214184761047,-0.0019863168708980083,-0.3647785186767578,0.6,0.12,512,2026
1643.0,0.8522709012031555,-0.006350514013320208,-0.3732900023460388,0.6,0.12,512,2026
1644.0,0.847187876701355,-0.005083066411316395,-0.3682430684566498,0.6,0.12,512,2026
1645.0,0.851282000541687,0.004094132222235203,-0.3572183847427368,0.6,0.12,512,2026
1646.0,0.864943265914917,0.013661294244229794,-0.35636839270591736,0.6,0.12,512,2026
1647.0,0.8803027868270874,0.01535951066762209,-0.36061403155326843,0.6,0.12,512,2026
1648.0,0.9011555314064026,0.020852740854024887,-0.3638400733470917,0.6,0.12,512,2026
1649.0,0.9067041873931885,0.005548669490963221,-0.36498111486434937,0.6,0.12,512,2026
1650.0,0.9145090579986572,0.007804846856743097,-0.3633992373943329,0.6,0.12,512,2026
1651.0,0.9240723252296448,0.009563252329826355,-0.36739546060562134,0.6,0.12,512,2026
1652.0,0.9388754367828369,0.014803116209805012,-0.3604840934276581,0.6,0.12,512,2026
1653.0,0.9365853667259216,-0.0022900355979800224,-0.3615104556083679,0.6,0.12,512,2026
1654.0,0.9319970011711121,-0.004588382784277201,-0.36654916405677795,0.6,0.12,512,2026
1655.0,0.9168052673339844,-0.015191754326224327,-0.3645041584968567,0.6,0.12,512,2026
1656.0,0.9323046803474426,0.015499459579586983,-0.3705034554004669,0.6,0.12,512,2026
1657.0,0.954128086566925,0.021823400631546974,-0.37852999567985535,0.6,0.12,512,2026
1658.0,0.9435837864875793,-0.010544340126216412,-0.3825022280216217,0.6,0.12,512,2026
1659.0,0.9358732104301453,-0.00771053321659565,-0.3826260268688202,0.6,0.12,512,2026
1660.0,0.9325472712516785,-0.0033259361516684294,-0.3731781542301178,0.6,0.12,512,2026
1661.0,0.9252187609672546,-0.007328550796955824,-0.3786945343017578,0.6,0.12,512,2026
1662.0,0.9329079985618591,0.007689275313168764,-0.37480396032333374,0.6,0.12,512,2026
1663.0,0.9327880144119263,-0.00012000514834653586,-0.3859650492668152,0.6,0.12,512,2026
1664.0,0.9442028403282166,0.011414842680096626,-0.3731656074523926,0.6,0.12,512,2026
1665.0,0.9526644945144653,0.008461665362119675,-0.3723364770412445,0.6,0.12,512,2026
1666.0,0.9541642069816589,0.0014996742829680443,-0.3713781535625458,0.6,0.12,512,2026
1667.0,0.9638031125068665,0.009638920426368713,-0.3579982817173004,0.6,0.12,512,2026
1668.0,0.9645697474479675,0.0007666520541533828,-0.3627117872238159,0.6,0.12,512,2026
1669.0,0.9604939222335815,-0.00407585222274065,-0.37006404995918274,0.6,0.12,512,2026
1670.0,0.9677897691726685,0.0072958520613610744,-0.36448001861572266,0.6,0.12,512,2026
1671.0,0.9725743532180786,0.004784590099006891,-0.36239510774612427,0.6,0.12,512,2026
1672.0,0.9865097403526306,0.013935374096035957,-0.37067726254463196,0.6,0.12,512,2026
1673.0,0.9655529260635376,-0.020956773310899734,-0.3672817051410675,0.6,0.12,512,2026
1674.0,0.9748199582099915,0.009266982786357403,-0.3562994599342346,0.6,0.12,512,2026
1675.0,0.9808045625686646,0.005984633695334196,-0.3685181140899658,0.6,0.12,512,2026
1676.0,0.9815542101860046,0.0007496310863643885,-0.36376798152923584,0.6,0.12,512,2026
1677.0,0.9884861707687378,0.006931963376700878,-0.3593141734600067,0.6,0.12,512,2026
1678.0,0.9934480786323547,0.004961890168488026,-0.36605462431907654,0.6,0.12,512,2026
1679.0,0.9826176762580872,-0.01083039678633213,-0.37048038840293884,0.6,0.12,512,2026
1680.0,0.9787003397941589,-0.003917322959750891,-0.3801884353160858,0.6,0.12,512,2026
1681.0,0.9738155603408813,-0.0048847496509552,-0.3826751410961151,0.6,0.12,512,2026
1682.0,0.9695813655853271,-0.00423420500010252,-0.37216103076934814,0.6,0.12,512,2026
1683.0,0.9616590738296509,-0.007922293618321419,-0.3688359558582306,0.6,0.12,512,2026
1684.0,0.9553082585334778,-0.006350856274366379,-0.37179630994796753,0.6,0.12,512,2026
1685.0,0.9599089026451111,0.004600667394697666,-0.37879276275634766,0.6,0.12,512,2026
1686.0,0.9565747976303101,-0.003334089182317257,-0.37832769751548767,0.6,0.12,512,2026
1687.0,0.9721827507019043,0.015607946552336216,-0.3786880373954773,0.6,0.12,512,2026
1688.0,0.964638888835907,-0.007543865591287613,-0.37925970554351807,0.6,0.12,512,2026
1689.0,0.9603766798973083,-0.00426221638917923,-0.3727572560310364,0.6,0.12,512,2026
1690.0,0.9805177450180054,0.020141078159213066,-0.3674277365207672,0.6,0.12,512,2026
1691.0,0.977391242980957,-0.003126503201201558,-0.3670814633369446,0.6,0.12,512,2026
1692.0,0.9760032892227173,-0.0013879635371267796,-0.37099719047546387,0.6,0.12,512,2026
1693.0,0.97574383020401,-0.0002594341058284044,-0.3654552102088928,0.6,0.12,512,2026
1694.0,0.9860327839851379,0.010288912802934647,-0.3529086410999298,0.6,0.12,512,2026
1695.0,0.9885870814323425,0.0025543365627527237,-0.3658890128135681,0.6,0.12,512,2026
1696.0,0.9952433109283447,0.00665623415261507,-0.3654566705226898,0.6,0.12,512,2026
1697.0,1.0063154697418213,0.011072121560573578,-0.3649381101131439,0.6,0.12,512,2026
1698.0,1.004089593887329,-0.0022258253302425146,-0.3535832166671753,0.6,0.12,512,2026
1699.0,0.9890267252922058,-0.01506289653480053,-0.36057329177856445,0.6,0.12,512,2026
1700.0,0.9911178946495056,0.0020911796018481255,-0.35981208086013794,0.6,0.12,512,2026
1701.0,0.9692320823669434,-0.02188585326075554,-0.3670014441013336,0.6,0.12,512,2026
1702.0,0.9675368070602417,-0.0016952271107584238,-0.3698379695415497,0.6,0.12,512,2026
1703.0,0.9493705630302429,-0.018166253343224525,-0.38044631481170654,0.6,0.12,512,2026
1704.0,0.942772388458252,-0.006598178297281265,-0.38444679975509644,0.6,0.12,512,2026
1705.0,0.9512938261032104,0.00852144230157137,-0.3850788474082947,0.6,0.12,512,2026
1706.0,0.9334772825241089,-0.017816554754972458,-0.3835529386997223,0.6,0.12,512,2026
1707.0,0.9344401955604553,0.0009629286942072213,-0.37725529074668884,0.6,0.12,512,2026
1708.0,0.9383133053779602,0.0038730581291019917,-0.38834214210510254,0.6,0.12,512,2026
1709.0,0.9328789114952087,-0.005434368271380663,-0.38637882471084595,0.6,0.12,512,2026
1710.0,0.9273713231086731,-0.005507557187229395,-0.3833903968334198,0.6,0.12,512,2026
1711.0,0.9444608688354492,0.01708950661122799,-0.3782937824726105,0.6,0.12,512,2026
1712.0,0.9332242012023926,-0.01123667974025011,-0.38535943627357483,0.6,0.12,512,2026
1713.0,0.9318557381629944,-0.001368470024317503,-0.3873882293701172,0.6,0.12,512,2026
1714.0,0.9435411095619202,0.011685390956699848,-0.4005495011806488,0.6,0.12,512,2026
1715.0,0.9470229148864746,0.003481786698102951,-0.3833361864089966,0.6,0.12,512,2026
1716.0,0.9584397077560425,0.011416833847761154,-0.39128491282463074,0.6,0.12,512,2026
1717.0,0.9925991892814636,0.034159500151872635,-0.38905197381973267,0.6,0.12,512,2026
1718.0,1.0006170272827148,0.008017865009605885,-0.39567896723747253,0.6,0.12,512,2026
1719.0,0.9921976327896118,-0.008419454097747803,-0.3924776315689087,0.6,0.12,512,2026
1720.0,0.9886538982391357,-0.0035437047481536865,-0.3927161395549774,0.6,0.12,512,2026
1721.0,0.9946078658103943,0.005953941959887743,-0.38638147711753845,0.6,0.12,512,2026
1722.0,0.9760515689849854,-0.018556268885731697,-0.392537921667099,0.6,0.12,512,2026
1723.0,0.9566652774810791,-0.01938634365797043,-0.3846275210380554,0.6,0.12,512,2026
1724.0,0.9567849636077881,0.00011969047045568004,-0.38977450132369995,0.6,0.12,512,2026
1725.0,0.9464021325111389,-0.010382801294326782,-0.3879002034664154,0.6,0.12,512,2026
1726.0,0.9484126567840576,0.0020105144940316677,-0.38796165585517883,0.6,0.12,512,2026
1727.0,0.9452632069587708,-0.0031494267750531435,-0.38149479031562805,0.6,0.12,512,2026
1728.0,0.9638844132423401,0.018621206283569336,-0.3808268904685974,0.6,0.12,512,2026
1729.0,0.9610204100608826,-0.0028640383388847113,-0.38325220346450806,0.6,0.12,512,2026
1730.0,0.9854433536529541,0.02442293055355549,-0.3833402395248413,0.6,0.12,512,2026
1731.0,0.9873362183570862,0.0018928792560473084,-0.3768562078475952,0.6,0.12,512,2026
1732.0,0.9781973958015442,-0.009138824418187141,-0.3848089575767517,0.6,0.12,512,2026
1733.0,0.9799349904060364,0.0017376044997945428,-0.38362815976142883,0.6,0.12,512,2026
1734.0,0.9724480509757996,-0.0074869259260594845,-0.38058754801750183,0.6,0.12,512,2026
1735.0,0.9741462469100952,0.0016981661319732666,-0.38498157262802124,0.6,0.12,512,2026
1736.0,0.9750984907150269,0.0009522722684778273,-0.3985784649848938,0.6,0.12,512,2026
1737.0,0.9856737852096558,0.010575274005532265,-0.39514195919036865,0.6,0.12,512,2026
1738.0,0.9874312281608582,0.0017574634402990341,-0.383639395236969,0.6,0.12,512,2026
1739.0,0.9911251068115234,0.0036938488483428955,-0.3879220187664032,0.6,0.12,512,2026
1740.0,0.9998789429664612,0.008753858506679535,-0.3850345313549042,0.6,0.12,512,2026
1741.0,1.0164600610733032,0.016581157222390175,-0.3914030194282532,0.6,0.12,512,2026
1742.0,1.0228041410446167,0.00634405855089426,-0.3915790021419525,0.6,0.12,512,2026
1743.0,1.0170024633407593,-0.005801662802696228,-0.3857134282588959,0.6,0.12,512,2026
1744.0,0.9968428611755371,-0.02015964314341545,-0.38448235392570496,0.6,0.12,512,2026
1745.0,1.013110876083374,0.01626802422106266,-0.3952495753765106,0.6,0.12,512,2026
1746.0,1.0246851444244385,0.011574219912290573,-0.38578224182128906,0.6,0.12,512,2026
1747.0,1.041118860244751,0.016433801501989365,-0.3952021598815918,0.6,0.12,512,2026
1748.0,1.0441428422927856,0.003023903351277113,-0.3960748612880707,0.6,0.12,512,2026
1749.0,1.05849289894104,0.014350111596286297,-0.3931151330471039,0.6,0.12,512,2026
1750.0,1.0760080814361572,0.01751510426402092,-0.39923232793807983,0.6,0.12,512,2026
1751.0,1.0808331966400146,0.004825147334486246,-0.3822644054889679,0.6,0.12,512,2026
1752.0,1.0747992992401123,-0.006033847574144602,-0.38509055972099304,0.6,0.12,512,2026
1753.0,1.0872429609298706,0.012443634681403637,-0.3970657289028168,0.6,0.12,512,2026
1754.0,1.0906872749328613,0.0034443121403455734,-0.3903645873069763,0.6,0.12,512,2026
1755.0,1.0841048955917358,-0.006582322064787149,-0.38327309489250183,0.6,0.12,512,2026
1756.0,1.0871872901916504,0.003082298906520009,-0.387524276971817,0.6,0.12,512,2026
1757.0,1.1268025636672974,0.039615366607904434,-0.3930667042732239,0.6,0.12,512,2026
1758.0,1.142504334449768,0.01570175215601921,-0.3896760642528534,0.6,0.12,512,2026
1759.0,1.1459702253341675,0.003465886227786541,-0.3821498155593872,0.6,0.12,512,2026
1760.0,1.1436747312545776,-0.002295489190146327,-0.3988705575466156,0.6,0.12,512,2026
1761.0,1.1427305936813354,-0.0009442204609513283,-0.39293012022972107,0.6,0.12,512,2026
1762.0,1.1379910707473755,-0.004739463794976473,-0.40096238255500793,0.6,0.12,512,2026
1763.0,1.1423112154006958,0.004320081789046526,-0.40159714221954346,0.6,0.12,512,2026
1764.0,1.1284712553024292,-0.013839851133525372,-0.40911930799484253,0.6,0.12,512,2026
1765.0,1.132262945175171,0.003791614668443799,-0.4004782438278198,0.6,0.12,512,2026
1766.0,1.1294782161712646,-0.0027846626471728086,-0.39753833413124084,0.6,0.12,512,2026
1767.0,1.1369987726211548,0.007520543411374092,-0.39618736505508423,0.6,0.12,512,2026
1768.0,1.1461150646209717,0.009116213768720627,-0.3938848376274109,0.6,0.12,512,2026
1769.0,1.1616350412368774,0.015519999898970127,-0.3971083164215088,0.6,0.12,512,2026
1770.0,1.167185664176941,0.0055506243370473385,-0.39321112632751465,0.6,0.12,512,2026
1771.0,1.1623657941818237,-0.004819804802536964,-0.3945747911930084,0.6,0.12,512,2026
1772.0,1.1625030040740967,0.00013717250840272754,-0.38927215337753296,0.6,0.12,512,2026
1773.0,1.1553291082382202,-0.0071739316917955875,-0.39196324348449707,0.6,0.12,512,2026
1774.0,1.1701408624649048,0.01481183897703886,-0.3871380090713501,0.6,0.12,512,2026
1775.0,1.1815195083618164,0.011378548108041286,-0.3811446726322174,0.6,0.12,512,2026
1776.0,1.1690868139266968,-0.012432600371539593,-0.376814603805542,0.6,0.12,512,2026
1777.0,1.1650105714797974,-0.0040763081051409245,-0.38082030415534973,0.6,0.12,512,2026
1778.0,1.1732357740402222,0.008225172758102417,-0.3698194622993469,0.6,0.12,512,2026
1779.0,1.1667230129241943,-0.006512764375656843,-0.3645373582839966,0.6,0.12,512,2026
1780.0,1.163528323173523,-0.0031946394592523575,-0.3757340908050537,0.6,0.12,512,2026
1781.0,1.1573197841644287,-0.0062085664831101894,-0.37278032302856445,0.6,0.12,512,2026
1782.0,1.1550776958465576,-0.0022420166060328484,-0.37800511717796326,0.6,0.12,512,2026
1783.0,1.1472383737564087,-0.007839422672986984,-0.3788412809371948,0.6,0.12,512,2026
1784.0,1.1648612022399902,0.01762291043996811,-0.3873347043991089,0.6,0.12,512,2026
1785.0,1.17435622215271,0.009494946338236332,-0.3844989240169525,0.6,0.12,512,2026
1786.0,1.1644556522369385,-0.009900468401610851,-0.39258038997650146,0.6,0.12,512,2026
1787.0,1.1689814329147339,0.0045257024466991425,-0.39506179094314575,0.6,0.12,512,2026
1788.0,1.1683812141418457,-0.0006002137088216841,-0.385972261428833,0.6,0.12,512,2026
1789.0,1.1926690340042114,0.024287870153784752,-0.3792230784893036,0.6,0.12,512,2026
1790.0,1.1953200101852417,0.0026508907321840525,-0.38516250252723694,0.6,0.12,512,2026
1791.0,1.229756474494934,0.03443651646375656,-0.3885997235774994,0.6,0.12,512,2026
1792.0,1.2415454387664795,0.011788984760642052,-0.38603684306144714,0.6,0.12,512,2026
1793.0,1.2530485391616821,0.011503109708428383,-0.38775983452796936,0.6,0.12,512,2026
1794.0,1.2637155055999756,0.010666970163583755,-0.38520270586013794,0.6,0.12,512,2026
1795.0,1.2586864233016968,-0.0050291274674236774,-0.3930443227291107,0.6,0.12,512,2026
1796.0,1.256412386894226,-0.0022740326821804047,-0.38914430141448975,0.6,0.12,512,2026
1797.0,1.2687020301818848,0.012289656326174736,-0.3907817602157593,0.6,0.12,512,2026
1798.0,1.2779889106750488,0.009286852553486824,-0.39408665895462036,0.6,0.12,512,2026
1799.0,1.2811819314956665,0.00319302617572248,-0.39928191900253296,0.6,0.12,512,2026
1800.0,1.2854509353637695,0.004269011784344912,-0.39550721645355225,0.6,0.12,512,2026
1801.0,1.2661725282669067,-0.019278397783637047,-0.40040719509124756,0.6,0.12,512,2026
1802.0,1.2624150514602661,-0.003757523139938712,-0.39825692772865295,0.6,0.12,512,2026
1803.0,1.244154691696167,-0.01826026663184166,-0.39338499307632446,0.6,0.12,512,2026
1804.0,1.2384443283081055,-0.005710373166948557,-0.38428795337677,0.6,0.12,512,2026
1805.0,1.2267528772354126,-0.011691467836499214,-0.38356754183769226,0.6,0.12,512,2026
1806.0,1.209312081336975,-0.017440857365727425,-0.3812183737754822,0.6,0.12,512,2026
1807.0,1.1972761154174805,-0.01203593984246254,-0.3733817934989929,0.6,0.12,512,2026
1808.0,1.1988837718963623,0.0016076384345069528,-0.3794821500778198,0.6,0.12,512,2026
1809.0,1.1964635848999023,-0.002420131815597415,-0.39218375086784363,0.6,0.12,512,2026
1810.0,1.2097253799438477,0.01326177641749382,-0.39948803186416626,0.6,0.12,512,2026
1811.0,1.2074761390686035,-0.0022492532152682543,-0.3993701934814453,0.6,0.12,512,2026
1812.0,1.2137784957885742,0.006302319932729006,-0.39853063225746155,0.6,0.12,512,2026
1813.0,1.194295048713684,-0.019483372569084167,-0.3920794129371643,0.6,0.12,512,2026
